text_id	sentence_id	emotion
ISEAR_1941	1941	joy
ISEAR_1942	1942	fear
ISEAR_1943	1943	anger
ISEAR_1944	1944	sadness
ISEAR_1945	1945	disgust
ISEAR_1946	1946	shame
ISEAR_1947	1947	guilt
ISEAR_1948	1948	joy
ISEAR_1949	1949	fear
ISEAR_1950	1950	anger
ISEAR_1951	1951	sadness
ISEAR_1952	1952	disgust
ISEAR_1953	1953	shame
ISEAR_1954	1954	guilt
ISEAR_1955	1955	joy
ISEAR_1956	1956	fear
ISEAR_1957	1957	anger
ISEAR_1958	1958	sadness
ISEAR_1959	1959	disgust
ISEAR_1960	1960	shame
ISEAR_1961	1961	guilt
ISEAR_1962	1962	joy
ISEAR_1963	1963	fear
ISEAR_1964	1964	anger
ISEAR_1965	1965	sadness
ISEAR_1966	1966	disgust
ISEAR_1967	1967	shame
ISEAR_1968	1968	guilt
ISEAR_1969	1969	joy
ISEAR_1970	1970	fear
ISEAR_1971	1971	anger
ISEAR_1972	1972	sadness
ISEAR_1973	1973	disgust
ISEAR_1974	1974	shame
ISEAR_1975	1975	guilt
ISEAR_1976	1976	joy
ISEAR_1977	1977	fear
ISEAR_1978	1978	anger
ISEAR_1979	1979	sadness
ISEAR_1980	1980	disgust
ISEAR_1981	1981	shame
ISEAR_1982	1982	guilt
ISEAR_1983	1983	joy
ISEAR_1984	1984	fear
ISEAR_1985	1985	anger
ISEAR_1986	1986	sadness
ISEAR_1987	1987	disgust
ISEAR_1988	1988	shame
ISEAR_1989	1989	guilt
ISEAR_1990	1990	joy
ISEAR_1991	1991	fear
ISEAR_1992	1992	anger
ISEAR_1993	1993	sadness
ISEAR_1994	1994	disgust
ISEAR_1995	1995	shame
ISEAR_1996	1996	guilt
ISEAR_1997	1997	joy
ISEAR_1998	1998	fear
ISEAR_1999	1999	anger
ISEAR_2000	2000	sadness
ISEAR_2001	2001	disgust
ISEAR_2002	2002	shame
ISEAR_2003	2003	guilt
ISEAR_2004	2004	joy
ISEAR_2005	2005	fear
ISEAR_2006	2006	anger
ISEAR_2007	2007	sadness
ISEAR_2008	2008	disgust
ISEAR_2009	2009	shame
ISEAR_2010	2010	guilt
ISEAR_2011	2011	joy
ISEAR_2012	2012	fear
ISEAR_2013	2013	anger
ISEAR_2014	2014	sadness
ISEAR_2015	2015	disgust
ISEAR_2016	2016	shame
ISEAR_2017	2017	guilt
ISEAR_2018	2018	joy
ISEAR_2019	2019	fear
ISEAR_2020	2020	anger
ISEAR_2021	2021	sadness
ISEAR_2022	2022	disgust
ISEAR_2023	2023	shame
ISEAR_2024	2024	disgust
ISEAR_2025	2025	shame
ISEAR_2026	2026	guilt
ISEAR_2027	2027	joy
ISEAR_2028	2028	fear
ISEAR_2029	2029	anger
ISEAR_2030	2030	sadness
ISEAR_2031	2031	disgust
ISEAR_2032	2032	shame
ISEAR_2033	2033	guilt
ISEAR_2034	2034	joy
ISEAR_2035	2035	shame
ISEAR_2036	2036	guilt
ISEAR_2037	2037	joy
ISEAR_2038	2038	fear
ISEAR_2039	2039	anger
ISEAR_2040	2040	sadness
ISEAR_2041	2041	disgust
ISEAR_2042	2042	shame
ISEAR_2043	2043	guilt
ISEAR_2044	2044	joy
ISEAR_2045	2045	fear
ISEAR_2046	2046	anger
ISEAR_2047	2047	sadness
ISEAR_2048	2048	disgust
ISEAR_2049	2049	shame
ISEAR_2050	2050	guilt
ISEAR_2051	2051	joy
ISEAR_2052	2052	fear
ISEAR_2053	2053	anger
ISEAR_2054	2054	sadness
ISEAR_2055	2055	disgust
ISEAR_2056	2056	shame
ISEAR_2057	2057	sadness
ISEAR_2058	2058	disgust
ISEAR_2059	2059	shame
ISEAR_2060	2060	guilt
ISEAR_2061	2061	joy
ISEAR_2062	2062	fear
ISEAR_2063	2063	anger
ISEAR_2064	2064	sadness
ISEAR_2065	2065	disgust
ISEAR_2066	2066	shame
ISEAR_2067	2067	guilt
ISEAR_2068	2068	joy
ISEAR_2069	2069	fear
ISEAR_2070	2070	anger
ISEAR_2071	2071	sadness
ISEAR_2072	2072	disgust
ISEAR_2073	2073	shame
ISEAR_2074	2074	guilt
ISEAR_2075	2075	joy
ISEAR_2076	2076	fear
ISEAR_2077	2077	anger
ISEAR_2078	2078	sadness
ISEAR_2079	2079	disgust
ISEAR_2080	2080	shame
ISEAR_2081	2081	guilt
ISEAR_2082	2082	joy
ISEAR_2083	2083	fear
ISEAR_2084	2084	anger
ISEAR_2085	2085	sadness
ISEAR_2086	2086	disgust
ISEAR_2087	2087	shame
ISEAR_2088	2088	guilt
ISEAR_2089	2089	joy
ISEAR_2090	2090	anger
ISEAR_2091	2091	sadness
ISEAR_2092	2092	disgust
ISEAR_2093	2093	shame
ISEAR_2094	2094	guilt
ISEAR_2095	2095	joy
ISEAR_2096	2096	fear
ISEAR_2097	2097	anger
ISEAR_2098	2098	sadness
ISEAR_2099	2099	disgust
ISEAR_2100	2100	shame
ISEAR_2101	2101	guilt
ISEAR_2102	2102	joy
ISEAR_2103	2103	fear
ISEAR_2104	2104	anger
ISEAR_2105	2105	sadness
ISEAR_2106	2106	disgust
ISEAR_2107	2107	shame
ISEAR_2108	2108	guilt
ISEAR_2109	2109	joy
ISEAR_2110	2110	fear
ISEAR_2111	2111	anger
ISEAR_2112	2112	sadness
ISEAR_2113	2113	disgust
ISEAR_2114	2114	shame
ISEAR_2115	2115	guilt
ISEAR_2116	2116	joy
ISEAR_2117	2117	fear
ISEAR_2118	2118	anger
ISEAR_2119	2119	sadness
ISEAR_2120	2120	disgust
ISEAR_2121	2121	shame
ISEAR_2122	2122	guilt
ISEAR_2123	2123	guilt
ISEAR_2124	2124	joy
ISEAR_2125	2125	fear
ISEAR_2126	2126	anger
ISEAR_2127	2127	sadness
ISEAR_2128	2128	disgust
ISEAR_2129	2129	shame
ISEAR_2130	2130	guilt
ISEAR_2131	2131	joy
ISEAR_2132	2132	fear
ISEAR_2133	2133	anger
ISEAR_2134	2134	sadness
ISEAR_2135	2135	disgust
ISEAR_2136	2136	shame
ISEAR_2137	2137	guilt
ISEAR_2138	2138	joy
ISEAR_2139	2139	fear
ISEAR_2140	2140	anger
ISEAR_2141	2141	sadness
ISEAR_2142	2142	disgust
ISEAR_2143	2143	shame
ISEAR_2144	2144	guilt
ISEAR_2145	2145	joy
ISEAR_2146	2146	fear
ISEAR_2147	2147	anger
ISEAR_2148	2148	sadness
ISEAR_2149	2149	disgust
ISEAR_2150	2150	shame
ISEAR_2151	2151	guilt
ISEAR_2152	2152	joy
ISEAR_2153	2153	fear
ISEAR_2154	2154	anger
ISEAR_2155	2155	sadness
ISEAR_2156	2156	disgust
ISEAR_2157	2157	shame
ISEAR_2158	2158	guilt
ISEAR_2159	2159	joy
ISEAR_2160	2160	fear
ISEAR_2161	2161	anger
ISEAR_2162	2162	sadness
ISEAR_2163	2163	disgust
ISEAR_2164	2164	shame
ISEAR_2165	2165	guilt
ISEAR_2166	2166	joy
ISEAR_2167	2167	fear
ISEAR_2168	2168	anger
ISEAR_2169	2169	sadness
ISEAR_2170	2170	disgust
ISEAR_2171	2171	shame
ISEAR_2172	2172	guilt
ISEAR_2173	2173	joy
ISEAR_2174	2174	fear
ISEAR_2175	2175	anger
ISEAR_2176	2176	sadness
ISEAR_2177	2177	disgust
ISEAR_2178	2178	shame
ISEAR_2179	2179	guilt
ISEAR_2180	2180	joy
ISEAR_2181	2181	fear
ISEAR_2182	2182	anger
ISEAR_2183	2183	sadness
ISEAR_2184	2184	disgust
ISEAR_2185	2185	shame
ISEAR_2186	2186	guilt
ISEAR_2187	2187	joy
ISEAR_2188	2188	fear
ISEAR_2189	2189	anger
ISEAR_2190	2190	sadness
ISEAR_2191	2191	disgust
ISEAR_2192	2192	shame
ISEAR_2193	2193	guilt
ISEAR_2194	2194	joy
ISEAR_2195	2195	fear
ISEAR_2196	2196	anger
ISEAR_2197	2197	sadness
ISEAR_2198	2198	disgust
ISEAR_2199	2199	shame
ISEAR_2200	2200	guilt
ISEAR_2201	2201	joy
ISEAR_2202	2202	fear
ISEAR_2203	2203	anger
ISEAR_2204	2204	sadness
ISEAR_2205	2205	disgust
ISEAR_2206	2206	shame
ISEAR_2207	2207	guilt
ISEAR_2208	2208	joy
ISEAR_2209	2209	fear
ISEAR_2210	2210	anger
ISEAR_2211	2211	sadness
ISEAR_2212	2212	disgust
ISEAR_2213	2213	shame
ISEAR_2214	2214	guilt
ISEAR_2215	2215	joy
ISEAR_2216	2216	fear
ISEAR_2217	2217	anger
ISEAR_2218	2218	sadness
ISEAR_2219	2219	disgust
ISEAR_2220	2220	shame
ISEAR_2221	2221	guilt
ISEAR_2222	2222	joy
ISEAR_2223	2223	fear
ISEAR_2224	2224	anger
ISEAR_2225	2225	sadness
ISEAR_2226	2226	disgust
ISEAR_2227	2227	shame
ISEAR_2228	2228	guilt
ISEAR_2229	2229	joy
ISEAR_2230	2230	fear
ISEAR_2231	2231	anger
ISEAR_2232	2232	sadness
ISEAR_2233	2233	disgust
ISEAR_2234	2234	shame
ISEAR_2235	2235	guilt
ISEAR_2236	2236	joy
ISEAR_2237	2237	fear
ISEAR_2238	2238	anger
ISEAR_2239	2239	sadness
ISEAR_2240	2240	disgust
ISEAR_2241	2241	shame
ISEAR_2242	2242	guilt
ISEAR_2243	2243	joy
ISEAR_2244	2244	fear
ISEAR_2245	2245	anger
ISEAR_2246	2246	sadness
ISEAR_2247	2247	disgust
ISEAR_2248	2248	shame
ISEAR_2249	2249	guilt
ISEAR_2250	2250	joy
ISEAR_2251	2251	fear
ISEAR_2252	2252	anger
ISEAR_2253	2253	sadness
ISEAR_2254	2254	disgust
ISEAR_2255	2255	shame
ISEAR_2256	2256	guilt
ISEAR_2257	2257	joy
ISEAR_2258	2258	fear
ISEAR_2259	2259	anger
ISEAR_2260	2260	sadness
ISEAR_2261	2261	disgust
ISEAR_2262	2262	shame
ISEAR_2263	2263	guilt
ISEAR_2264	2264	joy
ISEAR_2265	2265	fear
ISEAR_2266	2266	anger
ISEAR_2267	2267	sadness
ISEAR_2268	2268	disgust
ISEAR_2269	2269	shame
ISEAR_2270	2270	guilt
ISEAR_2271	2271	joy
ISEAR_2272	2272	fear
ISEAR_2273	2273	anger
ISEAR_2274	2274	sadness
ISEAR_2275	2275	disgust
ISEAR_2276	2276	shame
ISEAR_2277	2277	guilt
ISEAR_2278	2278	joy
ISEAR_2279	2279	fear
ISEAR_2280	2280	anger
ISEAR_2281	2281	sadness
ISEAR_2282	2282	disgust
ISEAR_2283	2283	shame
ISEAR_2284	2284	guilt
ISEAR_2285	2285	joy
ISEAR_2286	2286	fear
ISEAR_2287	2287	anger
ISEAR_2288	2288	joy
ISEAR_2289	2289	fear
ISEAR_2290	2290	anger
ISEAR_2291	2291	sadness
ISEAR_2292	2292	disgust
ISEAR_2293	2293	shame
ISEAR_2294	2294	guilt
ISEAR_2295	2295	joy
ISEAR_2296	2296	fear
ISEAR_2297	2297	anger
ISEAR_2298	2298	sadness
ISEAR_2299	2299	disgust
ISEAR_2300	2300	shame
ISEAR_2301	2301	guilt
ISEAR_2302	2302	joy
ISEAR_2303	2303	fear
ISEAR_2304	2304	anger
ISEAR_2305	2305	sadness
ISEAR_2306	2306	disgust
ISEAR_2307	2307	shame
ISEAR_2308	2308	guilt
ISEAR_2309	2309	joy
ISEAR_2310	2310	fear
ISEAR_2311	2311	anger
ISEAR_2312	2312	sadness
ISEAR_2313	2313	disgust
ISEAR_2314	2314	shame
ISEAR_2315	2315	guilt
ISEAR_2316	2316	joy
ISEAR_2317	2317	fear
ISEAR_2318	2318	anger
ISEAR_2319	2319	sadness
ISEAR_2320	2320	disgust
ISEAR_2321	2321	shame
ISEAR_2322	2322	guilt
ISEAR_2323	2323	joy
ISEAR_2324	2324	fear
ISEAR_2325	2325	anger
ISEAR_2326	2326	sadness
ISEAR_2327	2327	disgust
ISEAR_2328	2328	shame
ISEAR_2329	2329	guilt
ISEAR_2330	2330	joy
ISEAR_2331	2331	fear
ISEAR_2332	2332	anger
ISEAR_2333	2333	sadness
ISEAR_2334	2334	disgust
ISEAR_2335	2335	shame
ISEAR_2336	2336	guilt
ISEAR_2337	2337	joy
ISEAR_2338	2338	fear
ISEAR_2339	2339	anger
ISEAR_2340	2340	sadness
ISEAR_2341	2341	disgust
ISEAR_2342	2342	shame
ISEAR_2343	2343	guilt
ISEAR_2344	2344	joy
ISEAR_2345	2345	fear
ISEAR_2346	2346	anger
ISEAR_2347	2347	sadness
ISEAR_2348	2348	disgust
ISEAR_2349	2349	shame
ISEAR_2350	2350	guilt
ISEAR_2351	2351	joy
ISEAR_2352	2352	fear
ISEAR_2353	2353	anger
ISEAR_2354	2354	fear
ISEAR_2355	2355	anger
ISEAR_2356	2356	sadness
ISEAR_2357	2357	disgust
ISEAR_2358	2358	shame
ISEAR_2359	2359	guilt
ISEAR_2360	2360	joy
ISEAR_2361	2361	fear
ISEAR_2362	2362	anger
ISEAR_2363	2363	sadness
ISEAR_2364	2364	disgust
ISEAR_2365	2365	shame
ISEAR_2366	2366	guilt
ISEAR_2367	2367	joy
ISEAR_2368	2368	fear
ISEAR_2369	2369	anger
ISEAR_2370	2370	sadness
ISEAR_2371	2371	shame
ISEAR_2372	2372	guilt
ISEAR_2373	2373	joy
ISEAR_2374	2374	fear
ISEAR_2375	2375	anger
ISEAR_2376	2376	sadness
ISEAR_2377	2377	disgust
ISEAR_2378	2378	shame
ISEAR_2379	2379	guilt
ISEAR_2380	2380	joy
ISEAR_2381	2381	fear
ISEAR_2382	2382	anger
ISEAR_2383	2383	sadness
ISEAR_2384	2384	disgust
ISEAR_2385	2385	shame
ISEAR_2386	2386	guilt
ISEAR_2387	2387	joy
ISEAR_2388	2388	fear
ISEAR_2389	2389	anger
ISEAR_2390	2390	sadness
ISEAR_2391	2391	disgust
ISEAR_2392	2392	shame
ISEAR_2393	2393	guilt
ISEAR_2394	2394	joy
ISEAR_2395	2395	fear
ISEAR_2396	2396	anger
ISEAR_2397	2397	sadness
ISEAR_2398	2398	disgust
ISEAR_2399	2399	shame
ISEAR_2400	2400	guilt
ISEAR_2401	2401	joy
ISEAR_2402	2402	fear
ISEAR_2403	2403	anger
ISEAR_2404	2404	sadness
ISEAR_2405	2405	disgust
ISEAR_2406	2406	shame
ISEAR_2407	2407	guilt
ISEAR_2408	2408	joy
ISEAR_2409	2409	fear
ISEAR_2410	2410	anger
ISEAR_2411	2411	sadness
ISEAR_2412	2412	disgust
ISEAR_2413	2413	shame
ISEAR_2414	2414	guilt
ISEAR_2415	2415	joy
ISEAR_2416	2416	fear
ISEAR_2417	2417	anger
ISEAR_2418	2418	sadness
ISEAR_2419	2419	disgust
ISEAR_2420	2420	shame
ISEAR_2421	2421	guilt
ISEAR_2422	2422	joy
ISEAR_2423	2423	fear
ISEAR_2424	2424	anger
ISEAR_2425	2425	sadness
ISEAR_2426	2426	disgust
ISEAR_2427	2427	shame
ISEAR_2428	2428	guilt
ISEAR_2429	2429	joy
ISEAR_2430	2430	fear
ISEAR_2431	2431	anger
ISEAR_2432	2432	sadness
ISEAR_2433	2433	disgust
ISEAR_2434	2434	shame
ISEAR_2435	2435	guilt
ISEAR_2436	2436	joy
ISEAR_2437	2437	fear
ISEAR_2438	2438	anger
ISEAR_2439	2439	sadness
ISEAR_2440	2440	disgust
ISEAR_2441	2441	shame
ISEAR_2442	2442	guilt
ISEAR_2443	2443	joy
ISEAR_2444	2444	fear
ISEAR_2445	2445	anger
ISEAR_2446	2446	sadness
ISEAR_2447	2447	disgust
ISEAR_2448	2448	shame
ISEAR_2449	2449	guilt
ISEAR_2450	2450	joy
ISEAR_2451	2451	fear
ISEAR_2452	2452	anger
ISEAR_2453	2453	sadness
ISEAR_2454	2454	disgust
ISEAR_2455	2455	shame
ISEAR_2456	2456	guilt
ISEAR_2457	2457	joy
ISEAR_2458	2458	fear
ISEAR_2459	2459	anger
ISEAR_2460	2460	sadness
ISEAR_2461	2461	disgust
ISEAR_2462	2462	shame
ISEAR_2463	2463	guilt
ISEAR_2464	2464	joy
ISEAR_2465	2465	fear
ISEAR_2466	2466	anger
ISEAR_2467	2467	sadness
ISEAR_2468	2468	disgust
ISEAR_2469	2469	shame
ISEAR_2470	2470	guilt
ISEAR_2471	2471	joy
ISEAR_2472	2472	fear
ISEAR_2473	2473	anger
ISEAR_2474	2474	sadness
ISEAR_2475	2475	disgust
ISEAR_2476	2476	shame
ISEAR_2477	2477	guilt
ISEAR_2478	2478	joy
ISEAR_2479	2479	fear
ISEAR_2480	2480	anger
ISEAR_2481	2481	sadness
ISEAR_2482	2482	disgust
ISEAR_2483	2483	shame
ISEAR_2484	2484	guilt
ISEAR_2485	2485	joy
ISEAR_2486	2486	fear
ISEAR_2487	2487	anger
ISEAR_2488	2488	sadness
ISEAR_2489	2489	disgust
ISEAR_2490	2490	shame
ISEAR_2491	2491	guilt
ISEAR_2492	2492	joy
ISEAR_2493	2493	fear
ISEAR_2494	2494	anger
ISEAR_2495	2495	sadness
ISEAR_2496	2496	disgust
ISEAR_2497	2497	shame
ISEAR_2498	2498	guilt
ISEAR_2499	2499	joy
ISEAR_2500	2500	fear
ISEAR_2501	2501	anger
ISEAR_2502	2502	sadness
ISEAR_2503	2503	disgust
ISEAR_2504	2504	shame
ISEAR_2505	2505	guilt
ISEAR_2506	2506	joy
ISEAR_2507	2507	fear
ISEAR_2508	2508	anger
ISEAR_2509	2509	sadness
ISEAR_2510	2510	disgust
ISEAR_2511	2511	shame
ISEAR_2512	2512	guilt
ISEAR_2513	2513	joy
ISEAR_2514	2514	fear
ISEAR_2515	2515	anger
ISEAR_2516	2516	sadness
ISEAR_2517	2517	disgust
ISEAR_2518	2518	shame
ISEAR_2519	2519	guilt
ISEAR_2520	2520	joy
ISEAR_2521	2521	fear
ISEAR_2522	2522	anger
ISEAR_2523	2523	sadness
ISEAR_2524	2524	disgust
ISEAR_2525	2525	shame
ISEAR_2526	2526	guilt
ISEAR_2527	2527	joy
ISEAR_2528	2528	fear
ISEAR_2529	2529	guilt
ISEAR_2530	2530	joy
ISEAR_2531	2531	fear
ISEAR_2532	2532	anger
ISEAR_2533	2533	sadness
ISEAR_2534	2534	disgust
ISEAR_2535	2535	shame
ISEAR_2536	2536	guilt
ISEAR_2537	2537	joy
ISEAR_2538	2538	fear
ISEAR_2539	2539	anger
ISEAR_2540	2540	sadness
ISEAR_2541	2541	disgust
ISEAR_2542	2542	shame
ISEAR_2543	2543	guilt
ISEAR_2544	2544	joy
ISEAR_2545	2545	fear
ISEAR_2546	2546	anger
ISEAR_2547	2547	sadness
ISEAR_2548	2548	disgust
ISEAR_2549	2549	shame
ISEAR_2550	2550	guilt
ISEAR_2551	2551	joy
ISEAR_2552	2552	fear
ISEAR_2553	2553	anger
ISEAR_2554	2554	sadness
ISEAR_2555	2555	disgust
ISEAR_2556	2556	shame
ISEAR_2557	2557	guilt
ISEAR_2558	2558	joy
ISEAR_2559	2559	fear
ISEAR_2560	2560	anger
ISEAR_2561	2561	sadness
ISEAR_2562	2562	sadness
ISEAR_2563	2563	disgust
ISEAR_2564	2564	shame
ISEAR_2565	2565	guilt
ISEAR_2566	2566	joy
ISEAR_2567	2567	fear
ISEAR_2568	2568	anger
ISEAR_2569	2569	sadness
ISEAR_2570	2570	disgust
ISEAR_2571	2571	shame
ISEAR_2572	2572	guilt
ISEAR_2573	2573	joy
ISEAR_2574	2574	fear
ISEAR_2575	2575	anger
ISEAR_2576	2576	sadness
ISEAR_2577	2577	disgust
ISEAR_2578	2578	shame
ISEAR_2579	2579	guilt
ISEAR_2580	2580	joy
ISEAR_2581	2581	fear
ISEAR_2582	2582	anger
ISEAR_2583	2583	sadness
ISEAR_2584	2584	disgust
ISEAR_2585	2585	shame
ISEAR_2586	2586	guilt
ISEAR_2587	2587	joy
ISEAR_2588	2588	fear
ISEAR_2589	2589	anger
ISEAR_2590	2590	sadness
ISEAR_2591	2591	disgust
ISEAR_2592	2592	shame
ISEAR_2593	2593	guilt
ISEAR_2594	2594	joy
ISEAR_2595	2595	disgust
ISEAR_2596	2596	shame
ISEAR_2597	2597	guilt
ISEAR_2598	2598	joy
ISEAR_2599	2599	fear
ISEAR_2600	2600	anger
ISEAR_2601	2601	sadness
ISEAR_2602	2602	disgust
ISEAR_2603	2603	shame
ISEAR_2604	2604	guilt
ISEAR_2605	2605	joy
ISEAR_2606	2606	shame
ISEAR_2607	2607	guilt
ISEAR_2608	2608	joy
ISEAR_2609	2609	fear
ISEAR_2610	2610	anger
ISEAR_2611	2611	sadness
ISEAR_2612	2612	disgust
ISEAR_2613	2613	shame
ISEAR_2614	2614	guilt
ISEAR_2615	2615	joy
ISEAR_2616	2616	fear
ISEAR_2617	2617	disgust
ISEAR_2618	2618	shame
ISEAR_2619	2619	guilt
ISEAR_2620	2620	joy
ISEAR_2621	2621	fear
ISEAR_2622	2622	anger
ISEAR_2623	2623	sadness
ISEAR_2624	2624	disgust
ISEAR_2625	2625	shame
ISEAR_2626	2626	guilt
ISEAR_2627	2627	joy
ISEAR_2628	2628	fear
ISEAR_2629	2629	anger
ISEAR_2630	2630	sadness
ISEAR_2631	2631	disgust
ISEAR_2632	2632	shame
ISEAR_2633	2633	guilt
ISEAR_2634	2634	joy
ISEAR_2635	2635	fear
ISEAR_2636	2636	anger
ISEAR_2637	2637	sadness
ISEAR_2638	2638	disgust
ISEAR_2639	2639	shame
ISEAR_2640	2640	guilt
ISEAR_2641	2641	joy
ISEAR_2642	2642	fear
ISEAR_2643	2643	anger
ISEAR_2644	2644	sadness
ISEAR_2645	2645	disgust
ISEAR_2646	2646	shame
ISEAR_2647	2647	guilt
ISEAR_2648	2648	joy
ISEAR_2649	2649	fear
ISEAR_2650	2650	joy
ISEAR_2651	2651	fear
ISEAR_2652	2652	anger
ISEAR_2653	2653	sadness
ISEAR_2654	2654	disgust
ISEAR_2655	2655	shame
ISEAR_2656	2656	guilt
ISEAR_2657	2657	joy
ISEAR_2658	2658	fear
ISEAR_2659	2659	anger
ISEAR_2660	2660	sadness
ISEAR_2661	2661	anger
ISEAR_2662	2662	sadness
ISEAR_2663	2663	disgust
ISEAR_2664	2664	shame
ISEAR_2665	2665	guilt
ISEAR_2666	2666	joy
ISEAR_2667	2667	fear
ISEAR_2668	2668	anger
ISEAR_2669	2669	sadness
ISEAR_2670	2670	disgust
ISEAR_2671	2671	shame
ISEAR_2672	2672	guilt
ISEAR_2673	2673	joy
ISEAR_2674	2674	fear
ISEAR_2675	2675	anger
ISEAR_2676	2676	sadness
ISEAR_2677	2677	disgust
ISEAR_2678	2678	shame
ISEAR_2679	2679	guilt
ISEAR_2680	2680	joy
ISEAR_2681	2681	fear
ISEAR_2682	2682	anger
ISEAR_2683	2683	sadness
ISEAR_2684	2684	disgust
ISEAR_2685	2685	shame
ISEAR_2686	2686	guilt
ISEAR_2687	2687	joy
ISEAR_2688	2688	fear
ISEAR_2689	2689	anger
ISEAR_2690	2690	sadness
ISEAR_2691	2691	disgust
ISEAR_2692	2692	shame
ISEAR_2693	2693	guilt
ISEAR_2694	2694	joy
ISEAR_2695	2695	fear
ISEAR_2696	2696	anger
ISEAR_2697	2697	sadness
ISEAR_2698	2698	disgust
ISEAR_2699	2699	shame
ISEAR_2700	2700	guilt
ISEAR_2701	2701	joy
ISEAR_2702	2702	fear
ISEAR_2703	2703	anger
ISEAR_2704	2704	sadness
ISEAR_2705	2705	disgust
ISEAR_2706	2706	shame
ISEAR_2707	2707	guilt
ISEAR_2708	2708	joy
ISEAR_2709	2709	fear
ISEAR_2710	2710	anger
ISEAR_2711	2711	sadness
ISEAR_2712	2712	disgust
ISEAR_2713	2713	shame
ISEAR_2714	2714	guilt
ISEAR_2715	2715	joy
ISEAR_2716	2716	fear
ISEAR_2717	2717	anger
ISEAR_2718	2718	sadness
ISEAR_2719	2719	disgust
ISEAR_2720	2720	shame
ISEAR_2721	2721	guilt
ISEAR_2722	2722	joy
ISEAR_2723	2723	fear
ISEAR_2724	2724	anger
ISEAR_2725	2725	sadness
ISEAR_2726	2726	disgust
ISEAR_2727	2727	shame
ISEAR_2728	2728	guilt
ISEAR_2729	2729	joy
ISEAR_2730	2730	fear
ISEAR_2731	2731	anger
ISEAR_2732	2732	sadness
ISEAR_2733	2733	disgust
ISEAR_2734	2734	shame
ISEAR_2735	2735	guilt
ISEAR_2736	2736	joy
ISEAR_2737	2737	fear
ISEAR_2738	2738	disgust
ISEAR_2739	2739	shame
ISEAR_2740	2740	guilt
ISEAR_2741	2741	joy
ISEAR_2742	2742	fear
ISEAR_2743	2743	anger
ISEAR_2744	2744	sadness
ISEAR_2745	2745	disgust
ISEAR_2746	2746	shame
ISEAR_2747	2747	guilt
ISEAR_2748	2748	joy
ISEAR_2749	2749	fear
ISEAR_2750	2750	anger
ISEAR_2751	2751	sadness
ISEAR_2752	2752	disgust
ISEAR_2753	2753	shame
ISEAR_2754	2754	guilt
ISEAR_2755	2755	joy
ISEAR_2756	2756	fear
ISEAR_2757	2757	anger
ISEAR_2758	2758	sadness
ISEAR_2759	2759	disgust
ISEAR_2760	2760	shame
ISEAR_2761	2761	guilt
ISEAR_2762	2762	joy
ISEAR_2763	2763	fear
ISEAR_2764	2764	anger
ISEAR_2765	2765	sadness
ISEAR_2766	2766	disgust
ISEAR_2767	2767	shame
ISEAR_2768	2768	guilt
ISEAR_2769	2769	joy
ISEAR_2770	2770	fear
ISEAR_2771	2771	anger
ISEAR_2772	2772	sadness
ISEAR_2773	2773	disgust
ISEAR_2774	2774	shame
ISEAR_2775	2775	guilt
ISEAR_2776	2776	joy
ISEAR_2777	2777	fear
ISEAR_2778	2778	anger
ISEAR_2779	2779	sadness
ISEAR_2780	2780	disgust
ISEAR_2781	2781	shame
ISEAR_2782	2782	guilt
ISEAR_2783	2783	joy
ISEAR_2784	2784	fear
ISEAR_2785	2785	anger
ISEAR_2786	2786	sadness
ISEAR_2787	2787	disgust
ISEAR_2788	2788	shame
ISEAR_2789	2789	guilt
ISEAR_2790	2790	joy
ISEAR_2791	2791	fear
ISEAR_2792	2792	anger
ISEAR_2793	2793	sadness
ISEAR_2794	2794	disgust
ISEAR_2795	2795	shame
ISEAR_2796	2796	guilt
ISEAR_2797	2797	joy
ISEAR_2798	2798	fear
ISEAR_2799	2799	anger
ISEAR_2800	2800	sadness
ISEAR_2801	2801	disgust
ISEAR_2802	2802	shame
ISEAR_2803	2803	guilt
ISEAR_2804	2804	joy
ISEAR_2805	2805	fear
ISEAR_2806	2806	anger
ISEAR_2807	2807	sadness
ISEAR_2808	2808	disgust
ISEAR_2809	2809	shame
ISEAR_2810	2810	guilt
ISEAR_2811	2811	joy
ISEAR_2812	2812	fear
ISEAR_2813	2813	anger
ISEAR_2814	2814	sadness
ISEAR_2815	2815	disgust
ISEAR_2816	2816	shame
ISEAR_2817	2817	guilt
ISEAR_2818	2818	joy
ISEAR_2819	2819	fear
ISEAR_2820	2820	anger
ISEAR_2821	2821	sadness
ISEAR_2822	2822	disgust
ISEAR_2823	2823	shame
ISEAR_2824	2824	guilt
ISEAR_2825	2825	joy
ISEAR_2826	2826	fear
ISEAR_2827	2827	anger
ISEAR_2828	2828	sadness
ISEAR_2829	2829	disgust
ISEAR_2830	2830	shame
ISEAR_2831	2831	guilt
ISEAR_2832	2832	joy
ISEAR_2833	2833	fear
ISEAR_2834	2834	anger
ISEAR_2835	2835	sadness
ISEAR_2836	2836	disgust
ISEAR_2837	2837	shame
ISEAR_2838	2838	guilt
ISEAR_2839	2839	joy
ISEAR_2840	2840	fear
ISEAR_2841	2841	anger
ISEAR_2842	2842	sadness
ISEAR_2843	2843	disgust
ISEAR_2844	2844	shame
ISEAR_2845	2845	guilt
ISEAR_2846	2846	joy
